record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
3550,12,15,1980,2,DM,F,37.0,46.0
15628,2,5,1989,7,PE,M,20.0,22.0
12143,12,15,1986,1,DM,M,34.0,37.0
26293,7,9,1997,9,DM,F,35.0,37.0
29426,4,17,1999,1,DM,F,35.0,41.0
31477,10,1,2000,8,PP,M,22.0,15.0
11973,11,15,1986,24,DM,M,36.0,42.0
24724,11,17,1996,6,PB,F,27.0,29.0
31416,9,30,2000,17,DM,M,37.0,42.0
25092,2,9,1997,10,RM,F,17.0,11.0
23828,4,15,1996,3,DO,F,38.0,48.0
21244,11,14,1993,5,PF,M,15.0,7.0
22674,9,23,1995,21,PP,F,20.0,15.0
28629,9,21,1998,11,DM,M,36.0,44.0
3228,8,14,1980,3,PF,F,16.0,10.0
10626,7,24,1985,4,DS,F,52.0,94.0
14352,4,17,1988,24,PE,M,20.0,22.0
24054,6,13,1996,21,PP,M,22.0,17.0
12268,2,1,1987,3,PM,F,20.0,29.0
8619,11,12,1983,12,DM,M,36.0,39.0
4680,7,8,1981,9,DS,M,50.0,85.0
21904,11,1,1994,1,DM,F,37.0,43.0
18381,2,17,1991,13,RM,M,16.0,9.0
7486,3,14,1983,24,DO,M,35.0,50.0
14576,6,11,1988,1,DM,M,37.0,45.0
30815,6,4,2000,3,PB,M,25.0,20.0
29001,12,23,1998,8,DM,F,36.0,42.0
22778,9,24,1995,3,PP,M,19.0,15.0
23263,1,27,1996,22,DM,M,39.0,44.0
23685,4,14,1996,18,RM,M,17.0,11.0
22426,6,28,1995,8,DM,M,36.0,50.0
12106,12,14,1986,12,OL,F,20.0,25.0
23428,2,25,1996,3,DO,F,35.0,40.0
35346,12,8,2002,8,DO,M,37.0,63.0
3912,3,8,1981,23,RM,F,17.0,13.0
15668,2,5,1989,9,DM,M,35.0,41.0
28078,6,27,1998,17,DO,F,35.0,49.0
14817,8,10,1988,13,PE,F,21.0,27.0
22389,6,27,1995,1,DO,M,36.0,49.0
14380,4,18,1988,8,DS,F,53.0,95.0
15877,4,1,1989,4,DM,F,36.0,45.0
3741,1,12,1981,2,DM,M,37.0,50.0
33756,4,16,2002,6,PP,M,22.0,20.0
26995,10,25,1997,2,PB,F,26.0,29.0
24895,12,19,1996,4,PF,F,16.0,7.0
16264,7,3,1989,12,RF,F,18.0,14.0
15645,2,5,1989,4,DM,F,31.0,42.0
15406,1,11,1989,10,RM,F,16.0,11.0
3590,12,15,1980,9,DS,F,51.0,123.0
8028,6,18,1983,9,DS,F,49.0,114.0
22924,10,29,1995,13,OL,M,21.0,29.0
33747,4,16,2002,1,DO,M,34.0,52.0
26455,7,9,1997,13,PM,M,21.0,22.0
541,1,9,1978,11,DM,M,36.0,40.0
5046,11,23,1981,1,DS,M,52.0,161.0
19382,12,7,1991,18,RM,M,16.0,9.0
32938,10,14,2001,6,PB,M,26.0,32.0
7247,1,13,1983,3,RM,M,15.0,9.0
35348,12,8,2002,8,DO,F,34.0,51.0
29160,2,20,1999,1,DM,M,36.0,47.0
11439,5,10,1986,24,DM,F,37.0,39.0
22899,10,28,1995,2,NL,F,32.0,171.0
27416,1,31,1998,12,DM,F,34.0,41.0
1233,9,3,1978,21,OL,M,21.0,24.0
5636,3,30,1982,6,OL,F,21.0,39.0
7985,6,17,1983,14,OT,M,21.0,23.0
32863,10,13,2001,22,PB,F,26.0,26.0
12945,6,30,1987,12,DM,M,33.0,21.0
10165,4,20,1985,12,DM,F,35.0,48.0
24084,6,14,1996,14,DM,F,38.0,46.0
7338,2,26,1983,11,OL,M,21.0,34.0
30956,7,1,2000,21,PB,F,28.0,25.0
11948,10,5,1986,2,PE,F,21.0,22.0
5609,3,30,1982,6,DO,F,34.0,48.0
25034,2,9,1997,9,OL,F,22.0,35.0
24850,12,18,1996,2,PB,M,27.0,44.0
22189,4,1,1995,17,DM,F,37.0,45.0
3724,1,11,1981,20,OT,M,19.0,28.0
34458,7,13,2002,19,PP,M,22.0,18.0
29661,5,16,1999,8,DM,M,37.0,53.0
3961,3,9,1981,3,DM,F,39.0,58.0
19284,11,14,1991,3,SO,F,24.0,26.0
10704,8,20,1985,4,DM,M,37.0,49.0
20134,7,4,1992,10,RM,F,17.0,12.0
25064,2,9,1997,4,DM,M,37.0,45.0
24793,12,18,1996,1,DM,M,37.0,44.0
4811,9,29,1981,12,DM,M,37.0,42.0
22023,1,12,1995,13,DM,F,34.0,34.0
33917,4,17,2002,21,PB,F,26.0,31.0
14340,3,21,1988,10,RM,F,17.0,11.0
32644,9,22,2001,17,DM,M,35.0,48.0
12985,7,1,1987,4,DS,F,51.0,125.0
6915,10,24,1982,24,DM,F,35.0,40.0
34991,11,9,2002,2,NL,M,33.0,238.0
11139,12,7,1985,14,OL,M,22.0,20.0
29224,2,20,1999,22,PB,F,26.0,31.0
27826,5,3,1998,9,DM,M,36.0,48.0
10057,3,16,1985,12,DO,F,37.0,54.0
31435,9,30,2000,21,PB,F,26.0,25.0
11450,5,10,1986,12,DO,M,36.0,48.0
24658,10,13,1996,14,OT,F,21.0,19.0
14637,6,12,1988,9,DM,M,37.0,48.0
29754,6,12,1999,21,PB,F,26.0,29.0
170,9,11,1977,20,DM,F,36.0,41.0
9406,7,31,1984,19,PE,M,20.0,22.0
23750,4,15,1996,3,DO,F,36.0,41.0
24679,11,16,1996,1,DM,M,37.0,40.0
16444,9,3,1989,23,OT,F,22.0,27.0
7474,3,14,1983,18,DS,F,51.0,141.0
30256,1,10,2000,9,PP,M,23.0,16.0
12710,4,26,1987,1,DS,M,51.0,137.0
5536,3,29,1982,21,RM,M,17.0,10.0
17663,7,21,1990,1,DO,F,36.0,58.0
15538,2,4,1989,20,RM,M,17.0,9.0
2493,2,25,1980,15,DM,M,34.0,44.0
12094,12,14,1986,12,DM,M,35.0,38.0
20541,12,21,1992,17,DM,M,34.0,35.0
16359,7,30,1989,13,PP,F,22.0,19.0
21119,9,16,1993,20,PF,F,17.0,10.0
4933,10,25,1981,5,DM,M,39.0,49.0
18843,7,12,1991,23,PE,M,21.0,19.0
11595,6,5,1986,2,DM,M,37.0,47.0
26979,10,25,1997,24,PM,M,20.0,21.0
26037,6,10,1997,9,DO,M,35.0,47.0
29218,2,20,1999,21,PB,F,25.0,33.0
28253,7,19,1998,13,OT,F,19.0,36.0
27408,12,29,1997,8,DO,F,34.0,45.0
16714,11,5,1989,8,DM,M,36.0,50.0
26987,10,25,1997,24,PE,F,20.0,21.0
19115,10,10,1991,21,PF,F,15.0,7.0
23507,3,23,1996,1,PF,M,15.0,8.0
1837,5,30,1979,4,DS,F,50.0,107.0
19933,4,5,1992,4,PF,M,15.0,8.0
31421,9,30,2000,20,OT,M,21.0,26.0
28038,6,27,1998,1,DO,M,36.0,56.0
891,5,18,1978,17,DM,M,35.0,41.0
15158,11,6,1988,11,PE,F,21.0,20.0
16715,11,5,1989,4,DM,M,37.0,44.0
7079,11,22,1982,11,DM,M,36.0,43.0
12652,4,25,1987,12,DM,F,37.0,46.0
32326,7,22,2001,13,PB,F,26.0,27.0
7434,2,27,1983,5,DM,M,37.0,43.0
10643,8,19,1985,12,DM,M,37.0,50.0
32993,10,14,2001,13,PB,M,26.0,44.0
30145,12,6,1999,13,PP,M,19.0,14.0
24140,6,14,1996,8,DO,M,37.0,49.0
3652,12,16,1980,8,DO,F,35.0,54.0
17812,8,17,1990,4,DM,M,34.0,20.0
17127,2,24,1990,12,SF,F,26.0,81.0
23410,2,25,1996,3,PP,F,21.0,18.0
7442,2,27,1983,6,DM,M,36.0,46.0
14790,8,10,1988,9,DO,M,36.0,53.0
17972,11,10,1990,17,DM,M,36.0,39.0
10367,4,21,1985,4,DM,M,33.0,17.0
18900,7,13,1991,4,DM,M,35.0,35.0
26148,6,11,1997,13,PP,F,22.0,18.0
7194,1,12,1983,13,DS,M,49.0,125.0
16364,7,30,1989,11,DO,F,35.0,42.0
10434,5,24,1985,5,DM,M,36.0,48.0
22971,10,29,1995,11,DM,F,36.0,43.0
30596,4,30,2000,18,PB,M,25.0,31.0
33305,12,15,2001,7,PB,M,29.0,44.0
35327,12,8,2002,11,DM,M,33.0,38.0
20370,9,26,1992,2,OL,F,18.0,24.0
670,3,11,1978,2,OT,F,20.0,25.0
33739,4,16,2002,1,NL,M,34.0,227.0
17111,1,30,1990,10,RM,M,18.0,10.0
5748,4,28,1982,24,DO,F,36.0,44.0
19403,12,7,1991,24,RM,M,16.0,10.0
6671,10,23,1982,15,OL,M,20.0,36.0
35341,12,8,2002,9,DM,F,36.0,42.0
9508,8,26,1984,4,DM,F,37.0,33.0
3634,12,16,1980,21,DM,M,34.0,37.0
17500,5,23,1990,19,PE,M,21.0,21.0
27732,3,29,1998,1,PP,M,21.0,20.0
4925,10,25,1981,14,PF,F,16.0,8.0
22954,10,29,1995,9,DM,F,36.0,50.0
20833,4,24,1993,9,DM,F,37.0,47.0
1483,12,2,1978,11,DM,F,36.0,37.0
27090,10,26,1997,10,PM,F,20.0,21.0
26097,6,10,1997,10,PM,F,21.0,24.0
34007,5,15,2002,17,PP,F,21.0,18.0
27479,2,1,1998,4,OT,F,20.0,23.0
24858,12,18,1996,1,DO,M,35.0,54.0
23081,12,3,1995,3,PP,F,20.0,14.0
26142,6,11,1997,14,DM,F,38.0,44.0
30287,2,5,2000,1,PB,F,26.0,35.0
15284,12,14,1988,11,RM,M,17.0,11.0
626,2,19,1978,17,OL,F,20.0,35.0
2482,2,25,1980,12,DM,F,35.0,38.0
14473,5,14,1988,1,DS,F,49.0,82.0
4395,5,3,1981,18,NL,F,32.0,56.0
24573,10,12,1996,1,DO,F,37.0,49.0
24172,7,20,1996,2,PP,M,22.0,17.0
3592,12,15,1980,4,DS,M,49.0,127.0
13777,11,22,1987,1,DM,M,36.0,45.0
33857,4,17,2002,3,DO,M,36.0,53.0
20824,4,24,1993,11,PP,M,22.0,20.0
25226,3,15,1997,18,RM,F,18.0,10.0
13006,7,1,1987,11,DM,M,35.0,44.0
19206,11,13,1991,19,PF,F,12.0,14.0
2235,11,18,1979,20,OT,M,20.0,20.0
13718,11,21,1987,12,RM,F,16.0,13.0
30495,3,4,2000,20,NL,F,35.0,160.0
19217,11,13,1991,2,SO,F,21.0,42.0
32889,10,13,2001,20,PB,F,26.0,26.0
12660,4,25,1987,19,PE,M,19.0,13.0
397,11,13,1977,17,RM,F,16.0,7.0
31742,1,21,2001,21,PB,F,25.0,27.0
13881,1,23,1988,6,DO,M,37.0,49.0
13682,11,21,1987,20,OL,F,21.0,23.0
27009,10,25,1997,21,PB,M,25.0,28.0
19847,3,8,1992,5,DO,M,35.0,42.0
31701,12,23,2000,13,OT,M,21.0,23.0
8340,9,11,1983,3,OL,F,20.0,26.0
22882,10,28,1995,1,PP,F,22.0,14.0
32162,6,25,2001,2,PP,M,22.0,22.0
32401,8,25,2001,12,DO,M,37.0,57.0
22248,4,29,1995,20,PP,M,20.0,21.0
24389,9,21,1996,12,DM,F,34.0,21.0
24896,12,19,1996,8,DO,M,37.0,54.0
33428,2,9,2002,3,PE,F,21.0,24.0
14993,10,9,1988,14,DM,M,36.0,50.0
22887,10,28,1995,21,PF,F,16.0,8.0
720,3,13,1978,8,DS,F,47.0,134.0
13009,7,1,1987,1,DM,M,35.0,43.0
8124,7,17,1983,9,DM,F,34.0,34.0
28704,10,24,1998,19,PB,M,25.0,28.0
13495,10,24,1987,22,PE,M,20.0,21.0
21523,4,11,1994,14,DM,M,37.0,46.0
32323,7,22,2001,8,PB,F,27.0,23.0
21632,6,14,1994,20,PP,F,22.0,22.0
23513,3,23,1996,24,PM,M,21.0,21.0
13934,1,24,1988,3,PE,M,22.0,22.0
11300,3,9,1986,4,DS,F,49.0,116.0
23747,4,15,1996,9,DO,F,38.0,46.0
24699,11,16,1996,12,DM,F,33.0,35.0
13623,10,25,1987,2,DO,F,34.0,46.0
33282,12,15,2001,21,PB,F,26.0,30.0
23996,5,24,1996,6,PF,M,15.0,9.0
19065,9,10,1991,24,OT,F,21.0,37.0
1016,6,9,1978,4,DS,F,49.0,119.0
12355,3,1,1987,21,RM,M,16.0,10.0
12310,2,1,1987,7,PE,F,19.0,19.0
19799,3,7,1992,23,RM,M,15.0,8.0
1935,7,25,1979,17,DS,M,51.0,145.0
31734,1,21,2001,17,DM,F,37.0,41.0
15498,2,4,1989,21,RM,M,17.0,10.0
23239,1,27,1996,2,PB,M,29.0,46.0
24790,11,17,1996,10,RM,M,17.0,10.0
2060,9,23,1979,2,DM,F,35.0,46.0
33602,3,13,2002,18,PB,F,25.0,36.0
10746,9,21,1985,12,DO,M,35.0,51.0
28054,6,27,1998,2,PP,M,22.0,15.0
5044,11,23,1981,2,DM,F,36.0,36.0
1478,12,2,1978,19,RM,M,17.0,8.0
20726,3,17,1993,18,RM,F,16.0,15.0
27889,5,28,1998,19,PB,F,27.0,25.0
2287,1,15,1980,21,OT,M,19.0,22.0
28617,9,21,1998,11,PP,M,21.0,13.0
23154,12,21,1995,17,PF,M,17.0,9.0
20427,9,27,1992,14,DM,M,36.0,40.0
26204,6,11,1997,20,PF,F,15.0,8.0
13431,9,27,1987,2,DO,F,35.0,48.0
19777,3,7,1992,24,RM,M,17.0,8.0
21964,12,4,1994,12,DM,F,37.0,41.0
3162,7,22,1980,14,NL,F,33.0,80.0
23759,4,15,1996,4,DM,M,36.0,50.0
10149,4,20,1985,14,DM,F,34.0,47.0
3069,6,22,1980,20,DS,M,47.0,123.0
10492,6,16,1985,8,DS,M,48.0,95.0
34571,7,14,2002,6,DO,M,37.0,51.0
16593,11,4,1989,21,RM,M,15.0,12.0
19454,12,7,1991,17,RM,F,16.0,9.0
1880,7,4,1979,3,OL,F,19.0,21.0
4642,7,7,1981,12,DM,M,37.0,48.0
21479,3,12,1994,9,DM,M,38.0,43.0
27440,1,31,1998,12,NL,F,34.0,178.0
9969,2,16,1985,6,DO,M,34.0,47.0
26662,7,29,1997,20,PF,M,15.0,7.0
30812,6,4,2000,3,PB,F,26.0,36.0
34157,5,16,2002,14,PP,M,22.0,18.0
4992,11,22,1981,19,PM,M,21.0,24.0
3127,7,21,1980,24,PE,M,20.0,24.0
20259,8,29,1992,18,PP,F,21.0,14.0
17158,2,24,1990,18,RM,F,17.0,15.0
21045,8,19,1993,24,RM,F,14.0,13.0
31022,7,2,2000,11,PP,M,20.0,14.0
18817,7,12,1991,24,RM,F,17.0,12.0
28956,12,22,1998,17,DM,M,36.0,45.0
2342,1,16,1980,4,DS,F,48.0,113.0
18536,3,14,1991,5,RM,M,17.0,10.0
31919,3,25,2001,14,DM,M,36.0,48.0
12716,4,26,1987,3,PP,F,24.0,17.0
4595,6,5,1981,12,DM,F,37.0,43.0
7056,11,22,1982,11,DM,F,36.0,33.0
8711,12,8,1983,14,OL,F,22.0,32.0
19694,2,7,1992,21,RM,F,15.0,11.0
3417,11,8,1980,8,DO,F,34.0,52.0
31201,8,25,2000,1,PB,M,29.0,42.0
12501,4,4,1987,23,PM,F,18.0,11.0
8970,3,13,1984,9,DO,M,36.0,56.0
31189,7,23,2000,4,PP,F,21.0,19.0
7964,6,17,1983,19,PM,M,20.0,26.0
29752,6,12,1999,21,PB,M,26.0,33.0
29064,1,16,1999,17,DM,F,36.0,46.0
33449,2,9,2002,17,DM,M,37.0,50.0
28626,9,21,1998,11,DM,M,35.0,38.0
32185,6,25,2001,18,PB,M,26.0,34.0
30635,4,30,2000,21,PB,M,25.0,38.0
4006,3,9,1981,4,DM,M,38.0,49.0
24390,9,21,1996,17,DM,M,36.0,48.0
202,9,12,1977,17,DM,F,32.0,48.0
3885,2,1,1981,2,DO,M,35.0,47.0
32438,8,25,2001,22,PB,F,27.0,27.0
12334,3,1,1987,21,RM,M,16.0,11.0
31463,10,1,2000,11,PB,M,27.0,30.0
15422,1,11,1989,13,RM,F,17.0,15.0
16526,10,7,1989,20,NL,M,32.0,92.0
26474,7,9,1997,7,PP,F,23.0,21.0
2974,5,18,1980,13,PF,M,14.0,6.0
14423,4,19,1988,2,DM,F,37.0,44.0
23466,2,25,1996,9,DM,M,38.0,36.0
13785,11,22,1987,13,PM,M,22.0,25.0
9371,7,31,1984,18,RM,F,18.0,12.0
9837,1,19,1985,6,OL,F,21.0,31.0
28814,11,21,1998,12,DM,M,35.0,46.0
10607,7,24,1985,8,DM,F,37.0,44.0
33486,2,9,2002,20,PB,M,27.0,41.0
24766,11,17,1996,8,PF,M,16.0,7.0
26759,7,30,1997,8,DO,M,38.0,38.0
29107,1,17,1999,4,DM,M,36.0,48.0
21793,9,7,1994,15,PP,M,21.0,17.0
16868,12,5,1989,5,RM,M,17.0,12.0
6870,10,24,1982,4,DM,F,37.0,38.0
5008,11,22,1981,24,RM,F,17.0,11.0
15945,4,2,1989,21,SH,F,27.0,98.0
5920,5,22,1982,15,NL,M,33.0,164.0
10362,4,21,1985,1,DM,M,35.0,45.0
26676,7,30,1997,11,DO,F,35.0,52.0
14822,8,10,1988,2,PE,F,21.0,29.0
18842,7,12,1991,17,DO,M,36.0,48.0
34277,6,15,2002,20,NL,F,31.0,164.0
7789,4,17,1983,3,PF,F,16.0,6.0
30623,4,30,2000,12,PB,M,26.0,22.0
15200,12,13,1988,21,RM,M,17.0,11.0
28360,8,22,1998,18,PP,F,22.0,18.0
34015,5,15,2002,20,RM,M,18.0,10.0
23539,3,23,1996,22,PP,M,23.0,21.0
21068,8,20,1993,13,PP,F,21.0,20.0
9968,2,16,1985,6,DO,F,33.0,42.0
7251,1,13,1983,9,DO,M,34.0,51.0
29062,1,16,1999,17,DO,M,35.0,57.0
18154,12,16,1990,13,RM,F,17.0,13.0
27401,12,29,1997,14,OT,M,20.0,24.0
35168,11,10,2002,14,DM,M,34.0,50.0
10369,4,21,1985,9,DM,F,36.0,51.0
9876,1,20,1985,13,DM,M,35.0,32.0
34240,6,15,2002,18,PB,F,26.0,20.0
24922,2,8,1997,21,PF,M,16.0,8.0
14639,6,12,1988,9,DM,F,37.0,56.0
21877,11,1,1994,12,DO,M,37.0,50.0
1417,11,4,1978,12,DM,F,35.0,42.0
24852,12,18,1996,24,PM,M,20.0,20.0
27722,3,29,1998,21,PB,F,27.0,36.0
29972,11,6,1999,17,PP,M,22.0,15.0
15850,4,1,1989,10,RM,F,16.0,9.0
27410,12,29,1997,6,PE,M,21.0,23.0
18368,2,16,1991,21,RM,F,16.0,12.0
23264,1,27,1996,17,DM,M,38.0,55.0
11780,8,10,1986,3,PP,F,23.0,18.0
33455,2,9,2002,18,PB,M,27.0,51.0
34788,10,5,2002,17,PP,F,22.0,15.0
29121,1,17,1999,11,DM,M,36.0,41.0
23824,4,15,1996,9,DM,M,35.0,39.0
21226,11,13,1993,2,SO,F,25.0,70.0
31677,12,23,2000,4,OT,F,20.0,25.0
10134,3,17,1985,1,DM,M,37.0,40.0
23545,3,23,1996,21,PF,F,16.0,8.0
6417,8,15,1982,24,DM,F,35.0,41.0
8439,10,15,1983,22,DS,F,48.0,105.0
21120,9,16,1993,2,NL,M,37.0,138.0
10353,4,21,1985,1,DO,M,37.0,59.0
17918,10,16,1990,2,OT,F,22.0,24.0
24760,11,17,1996,9,DO,M,36.0,46.0
34646,7,14,2002,14,PP,M,23.0,14.0
19183,10,11,1991,4,PP,M,21.0,15.0
5701,4,28,1982,12,DS,M,52.0,114.0
16024,5,10,1989,12,DM,M,37.0,47.0
13661,11,21,1987,6,PE,M,21.0,22.0
466,12,11,1977,4,DS,F,51.0,118.0
29513,4,18,1999,4,DM,M,35.0,45.0
28876,11,22,1998,4,DM,F,35.0,46.0
18503,3,14,1991,11,DO,F,33.0,44.0
33017,10,14,2001,16,OT,F,21.0,24.0
27366,12,29,1997,8,DM,F,34.0,35.0
25841,5,11,1997,6,OT,F,20.0,26.0
32349,7,22,2001,15,PP,M,22.0,17.0
22661,8,27,1995,8,PP,M,23.0,18.0
3007,5,24,1980,1,DO,M,35.0,54.0
25680,4,13,1997,14,DM,M,37.0,47.0
31513,11,25,2000,2,PB,M,27.0,34.0
34811,10,5,2002,19,PB,F,23.0,21.0
16064,5,11,1989,3,RM,F,17.0,10.0
16637,11,4,1989,12,DO,F,37.0,56.0
24898,12,19,1996,8,OT,F,21.0,25.0
11120,12,7,1985,14,OT,F,20.0,26.0
10551,7,23,1985,12,DM,M,37.0,50.0
20487,10,19,1992,14,DM,F,34.0,39.0
25435,4,12,1997,17,OT,F,20.0,31.0
15983,5,9,1989,1,DO,F,36.0,43.0
20680,2,26,1993,6,RM,M,16.0,12.0
26882,9,28,1997,9,OT,F,21.0,21.0
32528,8,26,2001,11,PB,F,28.0,30.0
30591,4,30,2000,19,PB,F,25.0,38.0
28818,11,21,1998,12,PB,M,26.0,29.0
27533,2,1,1998,16,PM,M,20.0,23.0
824,4,10,1978,12,DM,M,38.0,45.0
18076,12,15,1990,1,DM,M,37.0,47.0
23670,4,14,1996,12,DM,F,37.0,49.0
29455,4,17,1999,19,PB,F,24.0,32.0
4532,6,4,1981,14,OT,M,19.0,15.0
6861,10,24,1982,18,DS,F,52.0,124.0
21327,2,1,1994,19,PF,M,16.0,8.0
22547,8,26,1995,19,PF,M,16.0,8.0
21923,11,2,1994,8,DM,M,37.0,43.0
32556,8,26,2001,8,PP,F,22.0,16.0
33883,4,17,2002,9,OT,F,20.0,26.0
8837,2,4,1984,13,DS,M,53.0,141.0
23202,12,22,1995,11,DM,F,37.0,42.0
2922,5,17,1980,24,DM,M,36.0,49.0
27061,10,26,1997,9,OT,F,20.0,23.0
3338,10,11,1980,20,DM,M,37.0,38.0
16746,12,4,1989,6,PF,M,16.0,7.0
28968,12,22,1998,22,DM,M,35.0,38.0
24643,10,13,1996,6,OT,M,20.0,23.0
28528,9,19,1998,22,DM,M,37.0,50.0
7282,1,13,1983,6,DO,F,36.0,47.0
26592,7,29,1997,22,DM,F,36.0,49.0
4453,5,4,1981,5,DM,F,34.0,41.0
22907,10,28,1995,18,PF,F,15.0,8.0
15136,11,6,1988,2,PE,F,21.0,24.0
8325,9,10,1983,12,DO,F,34.0,37.0
8636,11,13,1983,1,NL,M,33.0,218.0
1499,12,2,1978,9,DS,F,49.0,101.0
9128,5,13,1984,1,DM,F,36.0,46.0
34311,6,16,2002,4,PP,M,22.0,16.0
33277,12,15,2001,22,OT,M,20.0,22.0
25895,5,11,1997,11,OT,F,20.0,31.0
27753,5,2,1998,2,DM,F,37.0,58.0
28029,6,27,1998,12,DM,F,36.0,44.0
17548,5,24,1990,11,DM,F,36.0,48.0
11100,12,7,1985,21,DM,F,36.0,42.0
11565,6,4,1986,12,DM,F,37.0,44.0
15979,5,9,1989,21,RM,M,17.0,10.0
16511,10,7,1989,8,DM,F,34.0,25.0
19426,12,7,1991,2,PE,M,21.0,23.0
32668,9,22,2001,21,PB,F,26.0,32.0
19548,1,8,1992,19,RM,M,14.0,12.0
10452,6,15,1985,22,PE,F,19.0,28.0
34372,6,16,2002,13,DO,F,36.0,41.0
3339,10,11,1980,24,OT,M,20.0,24.0
21719,8,17,1994,17,DM,M,36.0,51.0
11160,12,8,1985,9,OT,M,21.0,25.0
1293,9,4,1978,5,DS,F,51.0,126.0
11851,9,7,1986,15,OT,M,22.0,22.0
26580,7,29,1997,20,PF,F,16.0,7.0
33516,2,10,2002,11,DM,F,34.0,45.0
31360,8,26,2000,15,PP,F,21.0,14.0
11248,3,8,1986,20,DM,M,37.0,47.0
31640,12,22,2000,19,PB,M,27.0,28.0
4657,7,8,1981,5,PF,F,15.0,6.0
24951,2,8,1997,12,DM,M,37.0,40.0
31723,1,21,2001,12,DM,F,37.0,49.0
7518,3,14,1983,12,DS,F,50.0,118.0
24135,6,14,1996,9,DM,M,39.0,43.0
3852,1,31,1981,17,DO,F,34.0,33.0
25966,6,9,1997,4,OT,F,20.0,25.0
34089,5,16,2002,6,DO,M,34.0,44.0
34511,7,13,2002,22,PB,M,27.0,31.0
3098,6,23,1980,12,DM,F,35.0,39.0
15011,10,9,1988,3,OT,M,21.0,22.0
13454,9,27,1987,1,DS,F,47.0,129.0
27367,12,29,1997,16,PM,F,20.0,18.0
27914,5,28,1998,17,PM,F,19.0,9.0
28873,11,22,1998,4,DM,F,35.0,38.0
11117,12,7,1985,18,DM,M,37.0,48.0
14920,9,12,1988,4,DM,F,36.0,38.0
24444,9,21,1996,20,PB,M,26.0,25.0
10718,8,20,1985,11,OT,M,20.0,29.0
16627,11,4,1989,24,RF,F,17.0,12.0
2940,5,17,1980,17,DS,M,50.0,142.0
1220,9,3,1978,20,NL,F,31.0,181.0
19520,12,8,1991,9,DM,M,37.0,40.0
28502,9,19,1998,19,PB,F,25.0,32.0
17332,3,30,1990,16,RM,M,17.0,9.0
9250,5,28,1984,4,DM,M,35.0,33.0
7736,4,17,1983,3,PF,M,16.0,8.0
13511,10,24,1987,20,DM,F,36.0,43.0
31753,1,22,2001,3,PB,M,26.0,40.0
32650,9,22,2001,17,PP,F,22.0,18.0
15131,11,6,1988,9,OL,F,19.0,19.0
22435,7,20,1995,1,DM,F,35.0,35.0
10602,7,24,1985,1,DS,F,53.0,113.0
22502,7,21,1995,6,PF,M,17.0,7.0
14107,2,22,1988,8,DM,M,36.0,40.0
20264,8,29,1992,12,PP,F,20.0,18.0
28490,9,19,1998,12,DM,F,34.0,43.0
22084,2,5,1995,4,DM,M,37.0,49.0
18794,6,14,1991,4,DM,M,25.0,30.0
16351,7,29,1989,7,PE,M,21.0,21.0
35493,12,31,2002,3,PB,F,26.0,34.0
35411,12,29,2002,12,DO,M,35.0,58.0
34324,6,16,2002,6,PB,F,25.0,29.0
9655,10,20,1984,18,NL,M,30.0,135.0
17066,1,30,1990,4,DM,M,36.0,48.0
9945,2,16,1985,20,DO,M,32.0,43.0
25744,5,10,1997,23,PM,F,20.0,24.0
9694,10,21,1984,2,DO,M,34.0,49.0
12234,2,1,1987,2,DM,M,32.0,45.0
34109,5,16,2002,11,DO,M,34.0,56.0
27454,1,31,1998,22,DM,F,37.0,39.0
14415,4,19,1988,1,DM,F,37.0,42.0
11216,12,8,1985,3,RM,M,17.0,9.0
31695,12,23,2000,8,OT,F,20.0,21.0
13720,11,21,1987,22,NL,M,32.0,153.0
30673,5,1,2000,15,PP,F,20.0,16.0
30744,6,3,2000,12,OT,F,20.0,26.0
20738,3,18,1993,14,DM,M,37.0,45.0
9726,12,30,1984,20,DO,M,33.0,50.0
11125,12,7,1985,14,OL,M,23.0,34.0
10079,3,16,1985,21,RM,M,16.0,5.0
5206,1,24,1982,20,DO,M,37.0,38.0
79,8,19,1977,7,DM,F,34.0,42.0
26863,9,27,1997,2,PB,M,26.0,40.0
11104,12,7,1985,21,DM,M,35.0,46.0
14166,2,22,1988,15,RM,F,16.0,9.0
3059,6,22,1980,11,PF,M,15.0,7.0
28157,6,28,1998,3,PB,F,25.0,26.0
25648,4,13,1997,3,PP,F,21.0,16.0
23323,1,28,1996,16,DM,M,37.0,45.0
18310,1,12,1991,11,DM,F,37.0,37.0
16325,7,29,1989,17,OT,M,21.0,22.0
23252,1,27,1996,12,DM,F,35.0,40.0
17016,1,29,1990,12,OT,M,22.0,22.0
14701,7,15,1988,15,PE,F,21.0,21.0
3276,9,7,1980,18,DM,F,35.0,33.0
19674,2,6,1992,12,DM,F,37.0,41.0
12051,11,16,1986,2,DO,F,37.0,62.0
12538,4,6,1987,7,RM,M,16.0,11.0
35349,12,8,2002,8,PB,F,26.0,25.0
1996,8,22,1979,18,DO,F,33.0,45.0
10573,7,23,1985,19,RM,M,16.0,11.0
8188,8,15,1983,13,DM,F,35.0,34.0
25699,5,10,1997,7,PE,M,19.0,23.0
27445,1,31,1998,1,PB,M,29.0,36.0
8677,11,13,1983,3,PM,M,22.0,21.0
19401,12,7,1991,20,RM,F,16.0,11.0
5348,2,22,1982,12,DM,F,37.0,48.0
